timestamp,open,high,low,close,vol,holdingvol,ZTM:MACD,ZTM:RSI,ZTM:ma5,ZTM:ma7,ZTM:ma10,ZTM:ma21,lastclose,label
1272030300,3242.30,3246.6,3242.1,3245.4,1156,9393,-4.49,44.21,3241.32,3240.61,3241.82,3247.05,3242.1,1
1272030480,3245.40,3246.9,3241,3241,1870,9431,-4.39,38.11,3242.38,3240.96,3240.87,3246.53,3245.4,-1
1272030660,3240.40,3242.7,3239.6,3242.4,1626,9454,-4.14,40.9,3242.7,3241.43,3240.86,3246.01,3241,1
1272030840,3242.30,3256.3,3241.6,3255.8,3159,9179,-2.83,59.67,3245.34,3244.3,3242.35,3246.1,3242.4,1
1272031020,3256.40,3260.5,3255.5,3259.9,2147,9216,-1.44,63.49,3248.9,3247.03,3244.48,3246.38,3255.8,1
1272031200,3259.60,3261.9,3259.4,3260.9,1939,9303,-0.26,64.37,3252,3249.64,3246.66,3246.65,3259.9,1
1272031380,3260.70,3262.5,3259.1,3259.9,1443,9120,0.59,62.73,3255.78,3252.19,3249.08,3247,3260.9,-1
1272031560,3260.40,3261.3,3258.2,3258.8,1235,9035,1.16,60.89,3259.06,3254.1,3250.88,3247.46,3259.9,-1
1272031740,3258.60,3259.5,3258.2,3259.2,798,9012,1.62,61.34,3259.74,3256.7,3252.54,3247.94,3258.8,1
1272031920,3259.00,3265.1,3256.3,3263.6,2291,8859,2.32,65.92,3260.48,3259.73,3254.69,3248.6,3259.2,1
1272032100,3263.10,3263.1,3256.5,3256.5,1395,8883,2.27,54.67,3259.6,3259.83,3255.8,3248.87,3263.6,-1
1272032280,3257.00,3258.3,3253.6,3254.3,2192,8567,2.04,51.72,3258.48,3259.03,3257.13,3249.07,3256.5,-1
1272032460,3254.80,3256.5,3253.8,3255.6,1058,8425,1.93,53.32,3257.84,3258.27,3258.45,3249.31,3254.3,1
1272032640,3256.00,3256,3252.1,3253,1269,8340,1.62,49.77,3256.6,3257.29,3258.17,3249.81,3255.6,-1
1272032820,3253.20,3253.5,3248.2,3248.6,1917,8199,1,44.38,3253.6,3255.83,3257.04,3250.18,3253,-1
1272033000,3248.80,3249.6,3247.3,3248.8,1373,8061,0.53,44.67,3252.06,3254.34,3255.83,3250.67,3248.6,1
1272033180,3248.80,3250.9,3243.7,3250.4,1779,7995,0.27,47.07,3251.28,3252.46,3254.88,3251.2,3248.8,1
1272033360,3250.50,3251.7,3250,3251.3,871,8078,0.15,48.43,3250.42,3251.71,3254.13,3251.95,3250.4,1
1272033540,3251.30,3252.3,3247.2,3247.5,1398,8119,-0.26,43.37,3249.32,3250.74,3252.96,3252.27,3251.3,-1
1272033720,3247.30,3248.4,3243.7,3246.8,1353,8126,-0.63,42.49,3248.96,3249.49,3251.28,3252.47,3247.5,-1
1272033900,3247.00,3247.2,3241.4,3242.4,1526,8053,-1.26,37.36,3247.68,3247.97,3249.87,3252.48,3246.8,-1
1272034080,3242.40,3246.6,3240.9,3245,1194,7965,-1.54,41.83,3246.6,3247.46,3248.94,3252.46,3242.4,1
1272034260,3245.00,3245.7,3241,3242.2,793,7937,-1.96,38.63,3244.78,3246.51,3247.6,3252.52,3245,-1
1272034440,3242.20,3244.4,3241.8,3241.8,595,7901,-2.3,38.18,3243.64,3245.29,3246.48,3252.49,3242.2,-1
1272034620,3241.60,3244.2,3241.6,3243.4,534,7847,-2.41,41.13,3242.96,3244.16,3245.96,3251.9,3241.8,1
1272034800,3243.40,3246.3,3243,3244.7,739,7859,-2.37,43.49,3243.42,3243.76,3245.55,3251.18,3243.4,1
1272034980,3245.20,3245.4,3241.2,3242.2,725,7679,-2.51,40.16,3242.86,3243.1,3244.73,3250.29,3244.7,-1
1272035160,3242.00,3242.5,3235.7,3235.7,1097,7638,-3.11,33.06,3241.56,3242.14,3243.17,3249.13,3242.2,-1
1272035340,3235.70,3238.4,3235.2,3237.1,1045,7576,-3.43,35.7,3240.62,3241.01,3242.13,3248.1,3235.7,1
1272035520,3237.00,3237.6,3235.2,3235.4,878,7222,-3.78,33.95,3239.02,3240.04,3240.99,3246.97,3237.1,-1
1272273300,3262.20,3265.2,3260,3261.5,2171,7578,-1.92,63.5,3242.38,3242.86,3242.9,3246.87,3235.4,1
1272273480,3261.30,3265,3260.9,3264.4,1121,7746,-0.22,65.35,3246.82,3245.86,3244.84,3247.24,3261.5,1
1272273660,3264.50,3264.5,3258.6,3259.5,875,7824,0.73,59.82,3251.58,3247.97,3246.57,3247.49,3264.4,-1
1272273840,3259.30,3260.7,3258.5,3259.9,562,7894,1.49,60.12,3256.14,3250.5,3248.38,3247.7,3259.5,1
1272274020,3260.40,3262.5,3258.1,3262.5,677,8008,2.28,62.08,3261.56,3254.33,3250.29,3248.15,3259.9,1
1272274200,3261.80,3262.5,3254.7,3256.7,1264,8153,2.41,55.52,3260.6,3257.13,3251.49,3248.53,3262.5,-1
1272274380,3256.50,3257.8,3253.1,3253.1,1129,8326,2.2,51.86,3258.34,3259.66,3252.58,3248.74,3256.7,-1
1272274560,3253.10,3254.5,3249.8,3251.7,1311,8478,1.9,50.47,3256.78,3258.26,3254.18,3248.8,3253.1,-1
1272274740,3251.70,3252,3249.1,3249.3,974,8746,1.45,48.08,3254.66,3256.1,3255.4,3248.7,3251.7,-1
1272274920,3249.20,3250.9,3245.8,3248,1447,8933,0.97,46.79,3251.76,3254.46,3256.66,3248.73,3249.3,-1
1272275100,3248.00,3251.9,3246.9,3250.5,1273,9030,0.79,49.59,3250.52,3253.11,3255.56,3248.9,3248,1
1272275280,3250.50,3251.6,3249.9,3250.6,719,9080,0.65,49.71,3250.02,3251.41,3254.18,3249.3,3250.5,1
1272275460,3251.10,3251.5,3248.6,3249.9,1120,9241,0.47,48.87,3249.66,3250.44,3253.22,3249.53,3250.6,-1
1272275640,3250.00,3250.2,3242.2,3243.3,1841,9445,-0.2,41.76,3248.46,3249.04,3251.56,3249.58,3249.9,-1
1272275820,3243.50,3244,3237.7,3240.7,1988,9687,-0.93,39.33,3247,3247.47,3249.38,3249.53,3243.3,-1
1272276000,3240.60,3241.3,3238.5,3238.5,1397,9677,-1.67,37.35,3244.6,3245.93,3247.56,3249.3,3240.7,-1
1272276180,3238.00,3241.6,3236.7,3240.3,1361,9746,-2.08,40.01,3242.54,3244.83,3246.28,3249.09,3238.5,1
1272276360,3240.10,3243.2,3239.1,3243,1333,9855,-2.17,43.86,3241.16,3243.76,3245.41,3249.12,3240.3,1
1272276540,3243.00,3246.3,3241.9,3245,1332,9969,-2.05,46.6,3241.5,3242.96,3244.98,3249.57,3243,1
1272276720,3245.20,3249.3,3244.5,3248.5,1283,10048,-1.66,51.09,3243.06,3242.76,3245.03,3250.11,3245,1
1272276900,3248.70,3251.9,3246.5,3250.8,1651,9993,-1.14,53.83,3245.52,3243.83,3245.06,3250.84,3248.5,1
1272277080,3250.70,3252.9,3250,3252.2,1691,10038,-0.62,55.47,3247.9,3245.47,3245.22,3250.4,3250.8,1
1272277260,3252.20,3252.7,3250,3252.6,1301,9954,-0.17,55.95,3249.82,3247.49,3245.49,3249.84,3252.2,1
1272277440,3252.90,3253.1,3249.3,3249.8,1339,9853,-0.04,51.74,3250.78,3248.84,3246.14,3249.38,3252.6,-1
1272277620,3249.70,3250.7,3248.7,3249.9,863,9868,0.07,51.88,3251.06,3249.83,3247.06,3248.9,3249.8,1
1272277800,3250.20,3255,3250.2,3251.5,1599,10012,0.29,54.16,3251.2,3250.76,3248.36,3248.38,3249.9,1
1272277980,3251.50,3254.7,3250.1,3251,1480,9862,0.41,53.31,3250.96,3251.11,3249.43,3248.1,3251.5,-1
1272278160,3251.50,3252.1,3247.1,3247.2,1699,9873,0.2,47.24,3249.88,3250.6,3249.85,3247.82,3251,-1
1272278340,3247.10,3248.1,3245.4,3246.3,1412,9718,-0.04,45.9,3249.18,3249.76,3249.98,3247.57,3247.2,-1
1272278520,3246.30,3247.7,3244.7,3244.7,1336,9705,-0.35,43.55,3248.14,3248.63,3249.6,3247.35,3246.3,-1
1272278700,3244.70,3248.6,3244.6,3247.7,1206,9738,-0.35,48.85,3247.38,3248.33,3249.29,3247.33,3244.7,1
1272278880,3247.40,3259.4,3246.4,3259.4,2028,9478,0.58,63.31,3249.06,3249.69,3250.01,3247.76,3247.7,1
1272279060,3259.30,3260.8,3258.1,3259.7,2302,9287,1.33,63.59,3251.56,3250.86,3250.72,3248.19,3259.4,1
1272279240,3259.60,3261.2,3258.2,3258.5,1567,9166,1.81,61.54,3254,3251.93,3251.59,3248.6,3259.7,-1
1272279420,3258.30,3258.9,3256.9,3257.1,949,9289,2.05,59.14,3256.48,3253.34,3252.31,3249.26,3258.5,-1
1272279600,3257.30,3257.3,3254.2,3254.6,1385,9451,2.02,55.01,3257.86,3254.53,3252.62,3249.92,3257.1,-1
1272279780,3254.80,3258.4,3253.6,3256.9,1636,9557,2.15,57.92,3257.36,3256.27,3253.21,3250.8,3254.6,1
1272279960,3256.90,3257.4,3251.7,3253.9,1867,9410,1.99,53.1,3256.2,3257.16,3253.88,3251.44,3256.9,-1
1272280140,3253.70,3255.4,3251.5,3253.8,981,9392,1.84,52.94,3255.26,3256.36,3254.63,3251.96,3253.9,-1
1272280320,3253.80,3257,3248.5,3249.4,1769,9273,1.34,46.39,3253.72,3254.89,3255.1,3252.17,3253.8,-1
1272280500,3249.40,3251.2,3248.4,3249.9,1045,9309,0.98,47.19,3252.78,3253.66,3255.32,3252.23,3249.4,1
1272280680,3249.90,3256.1,3248.4,3255.6,1207,9372,1.14,55.36,3252.52,3253.44,3254.94,3252.46,3249.9,1
1272280860,3254.30,3255.3,3251.5,3253.8,839,9327,1.11,52.6,3252.5,3253.33,3254.35,3252.54,3255.6,-1
1272281040,3253.90,3256.5,3253.3,3254.8,937,9349,1.15,53.97,3252.7,3253.03,3253.98,3252.64,3253.8,1
1272281220,3254.80,3256.3,3251.9,3256.3,1073,9130,1.29,56.04,3254.08,3253.37,3253.9,3252.95,3254.8,1
1272286800,3256.50,3256.7,3253.6,3253.8,836,9214,1.19,51.86,3254.86,3253.37,3253.82,3253.14,3256.3,-1
1272286980,3254.00,3255.8,3251.6,3253.1,718,9220,1.04,50.73,3254.36,3253.9,3253.44,3253.21,3253.8,-1
1272287160,3253.10,3253.2,3249.7,3250.3,734,9257,0.68,46.34,3253.66,3253.96,3253.08,3253.18,3253.1,-1
1272287340,3250.30,3251.3,3249.9,3250.1,667,9437,0.38,46.04,3252.72,3253.17,3252.71,3253.32,3250.3,-1
1272287520,3250.30,3258.5,3249.9,3255.8,1731,9420,0.6,55.13,3252.62,3253.46,3253.35,3253.77,3250.1,1
1272287700,3256.00,3257.2,3255.6,3255.9,827,9612,0.77,55.27,3253.04,3253.61,3253.95,3254.3,3255.8,1
1272287880,3255.80,3259.2,3255.8,3256.4,1198,9575,0.93,56.02,3253.7,3253.63,3254.03,3254.72,3255.9,1
1272288060,3256.60,3257.8,3255.8,3256.4,968,9529,1.05,56.02,3254.92,3254,3254.29,3254.58,3256.4,0
1272288240,3256.50,3256.7,3253.7,3253.9,1118,9393,0.93,51.05,3255.68,3254.11,3254.2,3254.3,3256.4,-1
1272288420,3254.20,3254.2,3252.3,3252.8,1070,9397,0.74,48.99,3255.08,3254.47,3253.85,3254.03,3253.9,-1
1272288600,3253.10,3254.2,3250.9,3252.1,1068,9419,0.52,47.67,3254.32,3254.76,3253.68,3253.79,3252.8,-1
1272288780,3251.90,3253.6,3251,3252.3,1045,9518,0.36,48.1,3253.5,3254.26,3253.6,3253.68,3252.1,1
1272288960,3252.30,3255,3246.9,3248,1843,9444,-0.11,40.41,3251.82,3253.13,3253.37,3253.26,3252.3,-1
1272289140,3248.20,3248.4,3246.2,3247.4,1363,9651,-0.52,39.47,3250.52,3251.84,3253.1,3252.95,3248,-1
1272289320,3247.40,3248.5,3245.4,3246.4,995,9777,-0.92,37.87,3249.24,3250.41,3252.16,3252.6,3247.4,-1
1272289500,3246.40,3250.2,3246,3247.2,1514,9762,-1.16,39.96,3248.26,3249.46,3251.29,3252.49,3246.4,1
1272289680,3246.70,3249.2,3245.6,3246.5,1247,9800,-1.39,38.73,3247.1,3248.56,3250.3,3252.33,3247.2,-1
1272289860,3246.50,3246.8,3242.9,3243.5,1807,9770,-1.79,33.92,3246.2,3247.33,3249.01,3251.75,3246.5,-1
1272290040,3243.70,3245.3,3243.1,3245.3,1409,9847,-1.95,38.83,3245.78,3246.33,3248.15,3251.35,3243.5,1
1272290220,3245.30,3245.5,3242.8,3244.6,994,9895,-2.1,37.66,3245.42,3245.84,3247.33,3250.86,3245.3,-1
1272290400,3244.60,3245.1,3242.7,3244.4,967,10028,-2.21,37.31,3244.86,3245.41,3246.56,3250.3,3244.6,-1
1272290580,3244.40,3250,3241.5,3249.9,2201,9962,-1.83,50.73,3245.54,3245.91,3246.32,3250.11,3244.4,1
1272290760,3249.90,3250.3,3248.8,3250.1,1412,9834,-1.5,51.14,3246.86,3246.33,3246.53,3249.97,3249.9,1
1272290940,3250.10,3250.1,3248.6,3249.5,693,9893,-1.27,49.8,3247.7,3246.76,3246.74,3249.93,3250.1,-1
1272291120,3249.50,3252.2,3246.9,3247.1,1629,9661,-1.27,44.76,3248.2,3247.27,3246.81,3249.79,3249.5,-1
1272291300,3247.10,3249.1,3246.8,3248.3,1072,9894,-1.16,47.62,3248.98,3247.7,3246.92,3249.43,3247.1,1
1272291480,3248.30,3252.8,3248.3,3251.2,1675,9846,-0.83,53.83,3249.24,3248.64,3247.39,3249.2,3248.3,1
1272291660,3251.20,3252,3249.1,3249.7,956,9782,-0.68,50.49,3249.16,3249.4,3248.01,3248.89,3251.2,-1
1272291840,3249.40,3250,3247.7,3249,737,9749,-0.61,48.97,3249.06,3249.27,3248.38,3248.53,3249.7,-1
1272292020,3249.00,3249,3240.9,3241.3,1436,9800,-1.16,36.06,3247.9,3248.01,3248.05,3247.93,3249,-1
1272292200,3241.00,3242.5,3240.7,3241.9,1487,9752,-1.53,37.45,3246.62,3246.93,3247.8,3247.41,3241.3,1
1272292380,3241.50,3243.2,3238.6,3240.3,1748,9781,-1.93,35.26,3244.44,3245.96,3246.84,3246.85,3241.9,-1
1272292560,3240.10,3241.8,3239.3,3241.1,1027,9794,-2.16,37.23,3242.72,3244.93,3245.94,3246.32,3240.3,1
1272292740,3241.10,3242.8,3237.1,3238.1,1389,9983,-2.56,33.15,3240.54,3243.06,3244.8,3245.85,3241.1,-1
1272292920,3238.30,3239.1,3228.7,3228.9,2439,9975,-3.57,24.33,3238.06,3240.09,3242.98,3244.97,3238.1,-1
1272293100,3229.60,3230.5,3225.7,3228,1991,10076,-4.39,23.66,3235.28,3237.09,3240.95,3244.09,3228.9,-1
1272293280,3228.00,3230.7,3227.2,3228.8,1393,10098,-4.93,25.61,3232.98,3235.3,3238.71,3243.21,3228,1
1272293460,3228.80,3229.6,3223.7,3227.7,1592,10245,-5.38,24.68,3230.3,3233.27,3236.51,3242.32,3228.8,-1
1272293640,3228.00,3230.1,3225,3229.1,1560,10228,-5.55,28.25,3228.5,3231.67,3234.52,3241.63,3227.7,1
1272293820,3229.10,3230.6,3227.4,3229,1027,10047,-5.64,28.14,3228.52,3229.94,3233.29,3240.86,3229.1,-1
1272294000,3229.20,3233.1,3227.4,3231.6,1119,9791,-5.43,34.78,3229.24,3229.01,3232.26,3240.24,3229,1
